"Time_h","P_mm_h","Pe_mm_h","Q_total_m3s","Q_base_m3s","Q_direct_m3s","Q_SCS_UH_m3s","Q_Clark_UH_m3s","Q_GIUH_m3s"
12.445,0,0,0.87028,0.6952,0.17508,0.13749,0.00038,0.22634
12.45,0,0,0.8708,0.69561,0.17519,0.13757,0.00038,0.22686
12.455,0,0,0.87132,0.69603,0.17529,0.13766,0.00038,0.22738
12.46,0,0,0.87184,0.69645,0.17539,0.13774,0.00038,0.2279
12.465,0,0,0.87236,0.69686,0.1755,0.13782,0.00038,0.22842
12.47,0,0,0.87288,0.69728,0.1756,0.1379,0.00038,0.22894
12.475,0,0,0.8734,0.69769,0.17571,0.13798,0.00038,0.22947
12.48,0,0,0.87392,0.69811,0.17581,0.13806,0.00038,0.22999
12.485,0,0,0.87444,0.69853,0.17591,0.13814,0.00038,0.23052
12.49,0,0,0.87496,0.69894,0.17602,0.13822,0.00038,0.23104
12.495,0,0,0.87548,0.69936,0.17612,0.13831,0.00038,0.23157
12.5,0,0,0.876,0.69977,0.17623,0.13839,0.00038,0.2321
12.505,0,0,0.87653,0.70019,0.17634,0.13847,0.00038,0.23263
12.51,0,0,0.87706,0.70061,0.17645,0.13855,0.00038,0.23316
12.515,0,0,0.87759,0.70103,0.17656,0.13863,0.00038,0.23369
12.52,0,0,0.87812,0.70146,0.17666,0.13871,0.00038,0.23422
12.525,0,0,0.87865,0.70188,0.17677,0.13879,0.00038,0.23475
12.53,0,0,0.87918,0.7023,0.17688,0.13887,0.00038,0.23528
12.535,0,0,0.87971,0.70272,0.17699,0.13896,0.00038,0.23581
12.54,0,0,0.88024,0.70315,0.17709,0.13904,0.00038,0.23635
12.545,0,0,0.88077,0.70357,0.1772,0.13912,0.00038,0.23688
12.55,0,0,0.8813,0.70399,0.17731,0.1392,0.00038,0.23742
12.555,0,0,0.88183,0.70442,0.17741,0.13928,0.00038,0.23795
12.56,0,0,0.88236,0.70484,0.17752,0.13936,0.00038,0.23849
12.565,0,0,0.88289,0.70527,0.17762,0.13944,0.00038,0.23903
12.57,0,0,0.88342,0.70569,0.17773,0.13952,0.00038,0.23957
12.575,0,0,0.88395,0.70611,0.17784,0.13961,0.00038,0.24011
12.58,0,0,0.88448,0.70654,0.17794,0.13969,0.00038,0.24065
12.585,0,0,0.88501,0.70696,0.17805,0.13977,0.00038,0.24119
12.59,0,0,0.88554,0.70739,0.17815,0.13985,0.00038,0.24173
12.595,0,0,0.88607,0.70781,0.17826,0.13993,0.00038,0.24227
12.6,0,0,0.8866,0.70823,0.17837,0.14001,0.00038,0.24282
12.605,0,0,0.88713,0.70866,0.17847,0.14009,0.00039,0.24336
12.61,0,0,0.88766,0.70908,0.17858,0.14017,0.00039,0.24391
12.615,0,0,0.88819,0.70951,0.17868,0.14026,0.00039,0.24445
12.62,0,0,0.88872,0.70993,0.17879,0.14034,0.00039,0.245
12.625,0,0,0.88925,0.71035,0.1789,0.14042,0.00039,0.24555
12.63,0,0,0.88978,0.71078,0.179,0.1405,0.00039,0.24609
12.635,0,0,0.89031,0.7112,0.17911,0.14058,0.00039,0.24664
12.64,0,0,0.89084,0.71163,0.17921,0.14066,0.00039,0.24719
12.645,0,0,0.89137,0.71205,0.17932,0.14074,0.00039,0.24774
12.65,0,0,0.8919,0.71247,0.17943,0.14082,0.00039,0.24829
12.655,0,0,0.89243,0.7129,0.17953,0.14091,0.00039,0.24885
12.66,0,0,0.89296,0.71332,0.17964,0.14099,0.00039,0.2494
12.665,0,0,0.89349,0.71375,0.17974,0.14107,0.00039,0.24995
12.67,0,0,0.89402,0.71417,0.17985,0.14115,0.00039,0.25051
12.675,0,0,0.89455,0.71459,0.17996,0.14123,0.00039,0.25106
12.68,0,0,0.89508,0.71502,0.18006,0.14131,0.00039,0.25162
12.685,0,0,0.89561,0.71544,0.18017,0.14139,0.00039,0.25218
12.69,0,0,0.89614,0.71587,0.18027,0.14147,0.00039,0.25273
12.695,0,0,0.89667,0.71629,0.18038,0.14155,0.00039,0.25329
12.7,0,0,0.8972,0.71671,0.18049,0.14164,0.00039,0.25385
12.705,0,0,0.89773,0.71714,0.18059,0.14172,0.00039,0.25441
12.71,0,0,0.89826,0.71756,0.1807,0.1418,0.00039,0.25497
12.715,0,0,0.89879,0.71799,0.1808,0.14188,0.00039,0.25554
12.72,0,0,0.89932,0.71841,0.18091,0.14196,0.00039,0.2561
12.725,0,0,0.89985,0.71883,0.18102,0.14204,0.00039,0.25666
12.73,0,0,0.90038,0.71926,0.18112,0.14212,0.00039,0.25723
12.735,0,0,0.90091,0.71968,0.18123,0.1422,0.00039,0.25779
12.74,0,0,0.90144,0.72011,0.18133,0.14229,0.00039,0.25836
12.745,0,0,0.90197,0.72053,0.18144,0.14237,0.00039,0.25892
12.75,0,0,0.9025,0.72095,0.18155,0.14245,0.00039,0.25949
12.755,0,0,0.90303,0.72138,0.18165,0.14253,0.00039,0.26006
12.76,0,0,0.90356,0.7218,0.18176,0.14261,0.00039,0.26063
12.765,0,0,0.90409,0.72223,0.18186,0.14269,0.00039,0.2612
12.77,0,0,0.90462,0.72265,0.18197,0.14277,0.00039,0.26177
12.775,0,0,0.90515,0.72307,0.18208,0.14285,0.00039,0.26234
12.78,0,0,0.90568,0.7235,0.18218,0.14294,0.00039,0.26291
12.785,0,0,0.90621,0.72392,0.18229,0.14302,0.00039,0.26349
12.79,0,0,0.90674,0.72435,0.18239,0.1431,0.00039,0.26406
12.795,0,0,0.90727,0.72477,0.1825,0.14318,0.00039,0.26463
12.8,0,0,0.9078,0.72519,0.18261,0.14326,0.00039,0.26521
12.805,0,0,0.90833,0.72562,0.18271,0.14334,0.00039,0.26579
12.81,0,0,0.90886,0.72604,0.18282,0.14342,0.00039,0.26636
12.815,0,0,0.90939,0.72647,0.18292,0.1435,0.00039,0.26694
12.82,0,0,0.90992,0.72689,0.18303,0.14359,0.00039,0.26752
12.825,0,0,0.91045,0.72731,0.18314,0.14367,0.00039,0.2681
12.83,0,0,0.91098,0.72774,0.18324,0.14375,0.00039,0.26868
12.835,0,0,0.91151,0.72816,0.18335,0.14383,0.00039,0.26926
12.84,0,0,0.91204,0.72859,0.18345,0.14391,0.00039,0.26984
12.845,0,0,0.91257,0.72901,0.18356,0.14399,0.00039,0.27042
12.85,0,0,0.9131,0.72943,0.18367,0.14407,0.00039,0.27101
12.855,0,0,0.91363,0.72986,0.18377,0.14415,0.00039,0.27159
12.86,0,0,0.91416,0.73028,0.18388,0.14424,0.00039,0.27218
12.865,0,0,0.91469,0.73071,0.18398,0.14432,0.00039,0.27276
12.87,0,0,0.91522,0.73113,0.18409,0.1444,0.00039,0.27335
12.875,0,0,0.91575,0.73155,0.1842,0.14448,0.00039,0.27394
12.88,0,0,0.91628,0.73198,0.1843,0.14456,0.00039,0.27453
12.885,0,0,0.91681,0.7324,0.18441,0.14464,0.00039,0.27512
12.89,0,0,0.91734,0.73283,0.18451,0.14472,0.00039,0.27571
12.895,0,0,0.91787,0.73325,0.18462,0.1448,0.00039,0.2763
12.9,0,0,0.9184,0.73367,0.18473,0.14489,0.00039,0.27689
12.905,0,0,0.91893,0.7341,0.18483,0.14497,0.00039,0.27748
12.91,0,0,0.91946,0.73452,0.18494,0.14505,0.00039,0.27807
12.915,0,0,0.91999,0.73495,0.18504,0.14513,0.00039,0.27867
12.92,0,0,0.92052,0.73537,0.18515,0.14521,0.00039,0.27926
12.925,0,0,0.92105,0.73579,0.18526,0.14529,0.00039,0.27986
12.93,0,0,0.92158,0.73622,0.18536,0.14537,0.00039,0.28046
12.935,0,0,0.92211,0.73664,0.18547,0.14545,0.00039,0.28105
12.94,0,0,0.92264,0.73707,0.18557,0.14554,0.00039,0.28165
12.945,0,0,0.92317,0.73749,0.18568,0.14562,0.00039,0.28225
12.95,0,0,0.9237,0.73791,0.18579,0.1457,0.00039,0.28285
12.955,0,0,0.92423,0.73834,0.18589,0.14578,0.00039,0.28345
12.96,0,0,0.92476,0.73876,0.186,0.14586,0.00039,0.28405
12.965,0,0,0.92529,0.73919,0.1861,0.14594,0.00039,0.28465
12.97,0,0,0.92582,0.73961,0.18621,0.14602,0.00039,0.28526
12.975,0,0,0.92635,0.74003,0.18632,0.1461,0.00039,0.28586
12.98,0,0,0.92688,0.74046,0.18642,0.14619,0.00039,0.28647
12.985,0,0,0.92741,0.74088,0.18653,0.14627,0.00039,0.28707
12.99,0,0,0.92794,0.74131,0.18663,0.14635,0.00039,0.28768
12.995,0,0,0.92847,0.74173,0.18674,0.14643,0.00039,0.28829
13,0,0,0.929,0.74215,0.18685,0.14651,0.00039,0.28889
13.005,0,0,0.92955,0.74258,0.18697,0.14659,0.00039,0.2895
13.01,0,0,0.9301,0.74301,0.18709,0.14667,0.00038,0.29011
13.015,0,0,0.93065,0.74345,0.1872,0.14675,0.00038,0.29072
13.02,0,0,0.9312,0.74388,0.18732,0.14684,0.00038,0.29133
13.025,0,0,0.93175,0.74432,0.18743,0.14692,0.00038,0.29195
13.03,0,0,0.9323,0.74476,0.18754,0.147,0.00038,0.29256
13.035,0,0,0.93285,0.7452,0.18765,0.14708,0.00038,0.29317
13.04,0,0,0.9334,0.74564,0.18776,0.14716,0.00038,0.29379
13.045,0,0,0.93395,0.74608,0.18787,0.14724,0.00038,0.2944
13.05,0,0,0.9345,0.74652,0.18798,0.14732,0.00038,0.29502
13.055,0,0,0.93505,0.74696,0.18809,0.1474,0.00038,0.29564
13.06,0,0,0.9356,0.7474,0.1882,0.14749,0.00038,0.29625
13.065,0,0,0.93615,0.74784,0.18831,0.14757,0.00038,0.29687
13.07,0,0,0.9367,0.74828,0.18842,0.14765,0.00038,0.29749
13.075,0,0,0.93725,0.74871,0.18854,0.14773,0.00038,0.29811
13.08,0,0,0.9378,0.74915,0.18865,0.14781,0.00038,0.29873
13.085,0,0,0.93835,0.74959,0.18876,0.14789,0.00038,0.29935
13.09,0,0,0.9389,0.75003,0.18887,0.14797,0.00038,0.29998
13.095,0,0,0.93945,0.75047,0.18898,0.14805,0.00038,0.3006
13.1,0,0,0.94,0.75091,0.18909,0.14814,0.00038,0.30123
13.105,0,0,0.94055,0.75135,0.1892,0.14822,0.00038,0.30185
13.11,0,0,0.9411,0.75179,0.18931,0.1483,0.00038,0.30248
13.115,0,0,0.94165,0.75223,0.18942,0.14838,0.00038,0.3031
13.12,0,0,0.9422,0.75267,0.18953,0.14846,0.00038,0.30373
13.125,0,0,0.94275,0.75311,0.18964,0.14854,0.00038,0.30436
13.13,0,0,0.9433,0.75355,0.18975,0.14862,0.00038,0.30499
13.135,0,0,0.94385,0.75399,0.18986,0.1487,0.00038,0.30562
13.14,0,0,0.9444,0.75443,0.18997,0.14879,0.00038,0.30625
13.145,0,0,0.94495,0.75487,0.19008,0.14887,0.00038,0.30688
13.15,0,0,0.9455,0.75531,0.19019,0.14895,0.00038,0.30751
13.155,0,0,0.94605,0.75575,0.1903,0.14903,0.00038,0.30815
13.16,0,0,0.9466,0.75619,0.19041,0.14911,0.00038,0.30878
13.165,0,0,0.94715,0.75663,0.19052,0.14919,0.00038,0.30942
13.17,0,0,0.9477,0.75707,0.19063,0.14927,0.00038,0.31005
13.175,0,0,0.94825,0.75751,0.19074,0.14935,0.00038,0.31069
13.18,0,0,0.9488,0.75795,0.19085,0.14943,0.00038,0.31133
13.185,0,0,0.94935,0.75839,0.19096,0.14952,0.00038,0.31197
13.19,0,0,0.9499,0.75883,0.19107,0.1496,0.00038,0.31261
13.195,0,0,0.95045,0.75927,0.19118,0.14968,0.00038,0.31325
13.2,0,0,0.951,0.75971,0.19129,0.14976,0.00038,0.31389
13.205,0,0,0.95155,0.76015,0.1914,0.14984,0.00038,0.31453
13.21,0,0,0.9521,0.76059,0.19151,0.14992,0.00038,0.31517
13.215,0,0,0.95265,0.76103,0.19162,0.15,0.00038,0.31581
13.22,0,0,0.9532,0.76147,0.19173,0.15008,0.00038,0.31646
13.225,0,0,0.95375,0.76191,0.19184,0.15017,0.00038,0.3171
13.23,0,0,0.9543,0.76235,0.19195,0.15025,0.00038,0.31775
13.235,0,0,0.95485,0.76279,0.19206,0.15033,0.00038,0.3184
13.24,0,0,0.9554,0.76323,0.19217,0.15041,0.00038,0.31904
13.245,0,0,0.95595,0.76367,0.19228,0.15049,0.00038,0.31969
13.25,0,0,0.9565,0.76411,0.19239,0.15057,0.00038,0.32034
13.255,0,0,0.95705,0.76455,0.1925,0.15065,0.00038,0.32099
13.26,0,0,0.9576,0.76499,0.19261,0.15073,0.00038,0.32164
13.265,0,0,0.95815,0.76543,0.19272,0.15082,0.00038,0.32229
13.27,0,0,0.9587,0.76587,0.19283,0.1509,0.00038,0.32295
13.275,0,0,0.95925,0.76631,0.19294,0.15098,0.00038,0.3236
13.28,0,0,0.9598,0.76675,0.19305,0.15106,0.00038,0.32425
13.285,0,0,0.96035,0.76719,0.19316,0.15114,0.00038,0.32491
13.29,0,0,0.9609,0.76763,0.19327,0.15122,0.00038,0.32556
13.295,0,0,0.96145,0.76807,0.19338,0.1513,0.00038,0.32622
13.3,0,0,0.962,0.76851,0.19349,0.15138,0.00038,0.32688
13.305,0,0,0.96255,0.76895,0.1936,0.15147,0.00038,0.32754
13.31,0,0,0.9631,0.76939,0.19371,0.15155,0.00038,0.3282
13.315,0,0,0.96365,0.76983,0.19382,0.15163,0.00038,0.32886
13.32,0,0,0.9642,0.77027,0.19393,0.15171,0.00038,0.32952
13.325,0,0,0.96475,0.77071,0.19404,0.15179,0.00038,0.33018
13.33,0,0,0.9653,0.77115,0.19415,0.15187,0.00038,0.33084
13.335,0,0,0.96585,0.77159,0.19426,0.15195,0.00038,0.3315
13.34,0,0,0.9664,0.77203,0.19437,0.15203,0.00038,0.33217
13.345,0,0,0.96695,0.77247,0.19448,0.15212,0.00038,0.33283
13.35,0,0,0.9675,0.77291,0.19459,0.1522,0.00038,0.3335
13.355,0,0,0.96805,0.77335,0.1947,0.15228,0.00038,0.33417
13.36,0,0,0.9686,0.77379,0.19481,0.15236,0.00038,0.33483
13.365,0,0,0.96915,0.77423,0.19492,0.15244,0.00038,0.3355
13.37,0,0,0.9697,0.77467,0.19503,0.15252,0.00038,0.33617
13.375,0,0,0.97025,0.77511,0.19514,0.1526,0.00038,0.33684
13.38,0,0,0.9708,0.77555,0.19525,0.15268,0.00038,0.33751
13.385,0,0,0.97135,0.77599,0.19536,0.15277,0.00038,0.33818
13.39,0,0,0.9719,0.77643,0.19547,0.15285,0.00038,0.33886
13.395,0,0,0.97245,0.77687,0.19558,0.15293,0.00038,0.33953
13.4,0,0,0.973,0.77731,0.19569,0.15301,0.00038,0.3402
13.405,0,0,0.97355,0.77775,0.1958,0.15309,0.00038,0.34088
13.41,0,0,0.9741,0.77819,0.19591,0.15317,0.00038,0.34155
13.415,0,0,0.97465,0.77863,0.19602,0.15325,0.00038,0.34223
13.42,0,0,0.9752,0.77907,0.19613,0.15333,0.00038,0.34291
13.425,0,0,0.97575,0.77951,0.19624,0.15342,0.00038,0.34359
13.43,0,0,0.9763,0.77995,0.19635,0.1535,0.00038,0.34427
13.435,0,0,0.97685,0.78039,0.19646,0.15358,0.00038,0.34495
13.44,0,0,0.9774,0.78083,0.19657,0.15366,0.00038,0.34563
13.445,0,0,0.97795,0.78127,0.19668,0.15374,0.00038,0.34631
13.45,0,0,0.9785,0.78171,0.19679,0.15382,0.00038,0.34699
13.455,0,0,0.97905,0.78215,0.1969,0.1539,0.00038,0.34767
13.46,0,0,0.9796,0.78259,0.19701,0.15398,0.00038,0.34836
13.465,0,0,0.98015,0.78303,0.19712,0.15407,0.00038,0.34904
13.47,0,0,0.9807,0.78347,0.19723,0.15415,0.00038,0.34973
13.475,0,0,0.98125,0.78391,0.19734,0.15423,0.00038,0.35042
13.48,0,0,0.9818,0.78435,0.19745,0.15431,0.00038,0.3511
13.485,0,0,0.98235,0.78479,0.19756,0.15439,0.00038,0.35179
13.49,0,0,0.9829,0.78523,0.19767,0.15447,0.00038,0.35248
13.495,0,0,0.98345,0.78567,0.19778,0.15455,0.00038,0.35317
13.5,0,0,0.984,0.78611,0.19789,0.15463,0.00038,0.35386
13.505,0,0,0.98455,0.78655,0.198,0.15472,0.00038,0.35455
13.51,0,0,0.9851,0.78699,0.19811,0.1548,0.00038,0.35525
13.515,0,0,0.98565,0.78743,0.19822,0.15488,0.00038,0.35594
13.52,0,0,0.9862,0.78787,0.19833,0.15496,0.00038,0.35663
13.525,0,0,0.98675,0.78831,0.19844,0.15504,0.00038,0.35733
13.53,0,0,0.9873,0.78875,0.19855,0.15512,0.00038,0.35802
13.535,0,0,0.98785,0.78919,0.19866,0.1552,0.00038,0.35872
13.54,0,0,0.9884,0.78963,0.19877,0.15528,0.00038,0.35942
13.545,0,0,0.98895,0.79007,0.19888,0.15537,0.00038,0.36012
13.55,0,0,0.9895,0.79051,0.19899,0.15545,0.00038,0.36082
13.555,0,0,0.99005,0.79095,0.1991,0.15553,0.00038,0.36152
13.56,0,0,0.9906,0.79139,0.19921,0.15561,0.00038,0.36222
13.565,0,0,0.99115,0.79183,0.19932,0.15569,0.00038,0.36292
13.57,0,0,0.9917,0.79227,0.19943,0.15577,0.00038,0.36362
13.575,0,0,0.99225,0.79271,0.19954,0.15585,0.00038,0.36432
13.58,0,0,0.9928,0.79315,0.19965,0.15593,0.00038,0.36503
13.585,0,0,0.99335,0.79359,0.19976,0.15602,0.00038,0.36573
13.59,0,0,0.9939,0.79403,0.19987,0.1561,0.00038,0.36644
13.595,0,0,0.99445,0.79447,0.19998,0.15618,0.00038,0.36715
13.6,0,0,0.995,0.79491,0.20009,0.15626,0.00038,0.36785
13.605,0,0,0.99555,0.79535,0.2002,0.15634,0.00038,0.36856
13.61,0,0,0.9961,0.79579,0.20031,0.15642,0.00038,0.36927
13.615,0,0,0.99665,0.79623,0.20042,0.1565,0.00038,0.36998
13.62,0,0,0.9972,0.79667,0.20053,0.15658,0.00038,0.37069
13.625,0,0,0.99775,0.79711,0.20064,0.15667,0.00038,0.3714
13.63,0,0,0.9983,0.79755,0.20075,0.15675,0.00038,0.37212
13.635,0,0,0.99885,0.79799,0.20086,0.15683,0.00038,0.37283
13.64,0,0,0.9994,0.79843,0.20097,0.15691,0.00038,0.37355
13.645,0,0,0.99995,0.79887,0.20108,0.15699,0.00038,0.37426
13.65,0,0,1.0005,0.79931,0.20119,0.15707,0.00038,0.37498
13.655,0,0,1.00105,0.79975,0.2013,0.15715,0.00038,0.37569
13.66,0,0,1.0016,0.80019,0.20141,0.15723,0.00038,0.37641
13.665,0,0,1.00215,0.80063,0.20152,0.15732,0.00038,0.37713
13.67,0,0,1.0027,0.80107,0.20163,0.1574,0.00038,0.37785
13.675,0,0,1.00325,0.80151,0.20174,0.15748,0.00038,0.37857
13.68,0,0,1.0038,0.80195,0.20185,0.15756,0.00038,0.37929
13.685,0,0,1.00435,0.80239,0.20196,0.15764,0.00038,0.38001
13.69,0,0,1.0049,0.80283,0.20207,0.15772,0.00038,0.38073
13.695,0,0,1.00545,0.80327,0.20218,0.1578,0.00038,0.38146
13.7,0,0,1.006,0.80371,0.20229,0.15788,0.00038,0.38218
13.705,0,0,1.00655,0.80415,0.2024,0.15796,0.00038,0.38291
13.71,0,0,1.0071,0.80459,0.20251,0.15805,0.00038,0.38363
13.715,0,0,1.00765,0.80503,0.20262,0.15813,0.00038,0.38436
13.72,0,0,1.0082,0.80547,0.20273,0.15821,0.00038,0.38509
13.725,0,0,1.00875,0.80591,0.20284,0.15829,0.00038,0.38582
13.73,0,0,1.0093,0.80635,0.20295,0.15837,0.00038,0.38655
13.735,0,0,1.00985,0.80679,0.20306,0.15845,0.00038,0.38728
13.74,0,0,1.0104,0.80723,0.20317,0.15853,0.00038,0.38801
13.745,0,0,1.01095,0.80767,0.20328,0.15861,0.00038,0.38874
13.75,0,0,1.0115,0.80811,0.20339,0.1587,0.00038,0.38947
13.755,0,0,1.01205,0.80855,0.2035,0.15878,0.00038,0.39021
13.76,0,0,1.0126,0.80899,0.20361,0.15886,0.00038,0.39094
13.765,0,0,1.01315,0.80943,0.20372,0.15894,0.00038,0.39168
13.77,0,0,1.0137,0.80987,0.20383,0.15902,0.00038,0.39241
13.775,0,0,1.01425,0.81031,0.20394,0.1591,0.00038,0.39315
13.78,0,0,1.0148,0.81075,0.20405,0.15918,0.00038,0.39389
13.785,0,0,1.01535,0.81119,0.20416,0.15926,0.00038,0.39463
13.79,0,0,1.0159,0.81163,0.20427,0.15935,0.00038,0.39537
13.795,0,0,1.01645,0.81207,0.20438,0.15943,0.00038,0.39611
13.8,0,0,1.017,0.81251,0.20449,0.15951,0.00038,0.39685
13.805,0,0,1.01755,0.81295,0.2046,0.15959,0.00038,0.39759
13.81,0,0,1.0181,0.81339,0.20471,0.15967,0.00038,0.39833
13.815,0,0,1.01865,0.81383,0.20482,0.15975,0.00038,0.39908
13.82,0,0,1.0192,0.81427,0.20493,0.15983,0.00038,0.39982
13.825,0,0,1.01975,0.81471,0.20504,0.15991,0.00038,0.40057
13.83,0,0,1.0203,0.81515,0.20515,0.16,0.00038,0.40131
13.835,0,0,1.02085,0.81559,0.20526,0.16008,0.00038,0.40206
13.84,0,0,1.0214,0.81603,0.20537,0.16016,0.00037,0.40281
13.845,0,0,1.02195,0.81647,0.20548,0.16024,0.00037,0.40356
13.85,0,0,1.0225,0.81691,0.20559,0.16032,0.00037,0.40431
13.855,0,0,1.02305,0.81735,0.2057,0.1604,0.00037,0.40506
13.86,0,0,1.0236,0.81779,0.20581,0.16048,0.00037,0.40581
13.865,0,0,1.02415,0.81823,0.20592,0.16056,0.00037,0.40656
13.87,0,0,1.0247,0.81867,0.20603,0.16065,0.00037,0.40732
13.875,0,0,1.02525,0.81911,0.20614,0.16073,0.00037,0.40807
13.88,0,0,1.0258,0.81955,0.20625,0.16081,0.00037,0.40882
13.885,0,0,1.02635,0.81999,0.20636,0.16089,0.00037,0.40958
13.89,0,0,1.0269,0.82043,0.20647,0.16097,0.00037,0.41034
13.895,0,0,1.02745,0.82087,0.20658,0.16105,0.00037,0.41109
13.9,0,0,1.028,0.82131,0.20669,0.16113,0.00037,0.41185
13.905,0,0,1.02855,0.82175,0.2068,0.16121,0.00037,0.41261
13.91,0,0,1.0291,0.82219,0.20691,0.1613,0.00037,0.41337
13.915,0,0,1.02965,0.82263,0.20702,0.16138,0.00037,0.41413
13.92,0,0,1.0302,0.82307,0.20713,0.16146,0.00037,0.41489
13.925,0,0,1.03075,0.82351,0.20724,0.16154,0.00037,0.41566
13.93,0,0,1.0313,0.82395,0.20735,0.16162,0.00037,0.41642
13.935,0,0,1.03185,0.82439,0.20746,0.1617,0.00037,0.41718
13.94,0,0,1.0324,0.82483,0.20757,0.16178,0.00037,0.41795
13.945,0,0,1.03295,0.82527,0.20768,0.16186,0.00037,0.41871
13.95,0,0,1.0335,0.82571,0.20779,0.16195,0.00037,0.41948
13.955,0,0,1.03405,0.82615,0.2079,0.16203,0.00037,0.42025
13.96,0,0,1.0346,0.82659,0.20801,0.16211,0.00037,0.42102
13.965,0,0,1.03515,0.82703,0.20812,0.16219,0.00037,0.42179
13.97,0,0,1.0357,0.82747,0.20823,0.16227,0.00037,0.42256
13.975,0,0,1.03625,0.82791,0.20834,0.16235,0.00037,0.42333
13.98,0,0,1.0368,0.82835,0.20845,0.16243,0.00037,0.4241
13.985,0,0,1.03735,0.82879,0.20856,0.16251,0.00037,0.42487
13.99,0,0,1.0379,0.82923,0.20867,0.1626,0.00037,0.42564
13.995,0,0,1.03845,0.82967,0.20878,0.16268,0.00037,0.42642
14,0,0,1.039,0.83011,0.20889,0.16276,0.00037,0.42719
